10170.1
9897.8
10235.9
10842.8
11888.5
11321.1
11765.5
11633.9
11681.7
11598.5
11951.1
12207.5
12199.7
12919
12944.3
12490.5
12603.9
13624.3
13943.8
13760.1
13821.1
13938.8
14948.8
15710.3
16819.3
15515.7
15786.4
16696.8
16268.4
17041.1
16808.7
17616.3
17345
16085.4
17342.8
18260.3
17895.5
16669.1
17660.6
17032.7
17187.3
17281.8
17027.9
18947.5
19810.9
19682.7
18775.1
17589.7
19312.5
20217.6
19953.5
20720.4
21966.3
23394.9
22869.9
25630.6
27471.4
28540.1
31459.4
26711
30393.1
30650.4
35921.5
31248.8
31233.6
35519.6
38844.6
40406.2
39740.7
35063.3
44310.8
40335.5
38413.6
35733.5
47950.4
43772.8
37719.9
52193.3
49509.1
48852.6
55985.8
59116.1
49956.6
45479.2
49701.3
53643.3
54495.2
50825.9
56228.7
48598.4
42358
42775.2
40640.1
41714.1
42457.6
41451.1
37229.2
43281.7
47285.4
45447.4
38775.8
35657.3
32039.66469
23962.35576
32501.3678
31245.29216
26880.72381
26695.32487
27549.95476
30891.1279
32505.18948
29240.00592
24171.0605
25033.74144
23154.20311
18529.67612
20140.10921
25000.28735
